Date,Location,Population
2020-04-16,Andorra,77265
2020-04-17,Andorra,77265
2020-04-18,Andorra,77265
2020-04-19,Andorra,77265
2020-04-20,Andorra,77265
2020-04-21,Andorra,77265
2020-04-22,Andorra,77265
2020-04-23,Andorra,77265
2020-04-24,Andorra,77265
2020-04-25,Andorra,77265
2020-04-26,Andorra,77265
2020-04-27,Andorra,77265
2020-04-28,Andorra,77265
2020-04-29,Andorra,77265
2020-04-30,Andorra,77265
2020-05-01,Andorra,77265
2020-05-02,Andorra,77265
2020-05-03,Andorra,77265
2020-05-04,Andorra,77265
2020-05-05,Andorra,77265
2020-05-06,Andorra,77265
2020-05-07,Andorra,77265
2020-05-08,Andorra,77265
2020-05-09,Andorra,77265
2020-05-10,Andorra,77265
2020-05-11,Andorra,77265
2020-05-12,Andorra,77265
2020-05-13,Andorra,77265
2020-05-14,Andorra,77265
2020-05-15,Andorra,77265
2020-05-16,Andorra,77265
2020-05-17,Andorra,77265
2020-05-18,Andorra,77265
2020-05-19,Andorra,77265
2020-05-20,Andorra,77265
2020-05-21,Andorra,77265
2020-05-22,Andorra,77265
2020-05-23,Andorra,77265
2020-05-24,Andorra,77265
2020-05-25,Andorra,77265
2020-05-26,Andorra,77265
2020-05-27,Andorra,77265
2020-05-28,Andorra,77265
2020-05-29,Andorra,77265
2020-05-30,Andorra,77265
2020-05-31,Andorra,77265
2020-06-01,Andorra,77265
2020-06-02,Andorra,77265
2020-06-03,Andorra,77265
2020-06-04,Andorra,77265
2020-06-05,Andorra,77265
2020-06-06,Andorra,77265
2020-06-07,Andorra,77265
2020-06-08,Andorra,77265
2020-06-09,Andorra,77265
2020-06-10,Andorra,77265
2020-06-11,Andorra,77265
2020-06-12,Andorra,77265
2020-06-13,Andorra,77265
2020-06-14,Andorra,77265
2020-06-15,Andorra,77265
2020-06-16,Andorra,77265
2020-06-17,Andorra,77265
2020-06-18,Andorra,77265
2020-06-19,Andorra,77265
2020-06-20,Andorra,77265
2020-06-21,Andorra,77265
2020-06-22,Andorra,77265
2020-06-23,Andorra,77265
2020-06-24,Andorra,77265
2020-06-25,Andorra,77265
2020-06-26,Andorra,77265
2020-06-27,Andorra,77265
2020-06-28,Andorra,77265
2020-06-29,Andorra,77265
2020-06-30,Andorra,77265
2020-07-01,Andorra,77265
2020-07-02,Andorra,77265
2020-07-03,Andorra,77265
2020-07-04,Andorra,77265
2020-07-05,Andorra,77265
2020-07-06,Andorra,77265
2020-07-07,Andorra,77265
2020-07-08,Andorra,77265
2020-07-09,Andorra,77265
2020-07-10,Andorra,77265
2020-07-11,Andorra,77265
2020-07-12,Andorra,77265
2020-07-13,Andorra,77265
2020-07-14,Andorra,77265
2020-07-15,Andorra,77265
2020-07-16,Andorra,77265
2020-07-17,Andorra,77265
2020-07-18,Andorra,77265
2020-07-19,Andorra,77265
2020-07-20,Andorra,77265
2020-07-21,Andorra,77265
2020-07-22,Andorra,77265
2020-07-23,Andorra,77265
2020-07-24,Andorra,77265
2020-07-25,Andorra,77265
2020-07-26,Andorra,77265
2020-07-27,Andorra,77265
2020-07-28,Andorra,77265
2020-07-29,Andorra,77265
2020-07-30,Andorra,77265
2020-07-31,Andorra,77265
2020-08-01,Andorra,77265
2020-08-02,Andorra,77265
2020-08-03,Andorra,77265
2020-08-04,Andorra,77265
2020-08-05,Andorra,77265
2020-08-06,Andorra,77265
2020-08-07,Andorra,77265
2020-08-08,Andorra,77265
2020-08-09,Andorra,77265
2020-08-10,Andorra,77265
2020-08-11,Andorra,77265
2020-08-12,Andorra,77265
2020-08-13,Andorra,77265
2020-08-14,Andorra,77265
2020-08-15,Andorra,77265
2020-08-16,Andorra,77265
2020-08-17,Andorra,77265
2020-08-18,Andorra,77265
2020-08-19,Andorra,77265
2020-08-20,Andorra,77265
2020-08-21,Andorra,77265
2020-08-22,Andorra,77265
2020-08-23,Andorra,77265
2020-08-24,Andorra,77265
2020-08-25,Andorra,77265
2020-08-26,Andorra,77265
2020-08-27,Andorra,77265
2020-08-28,Andorra,77265
2020-08-29,Andorra,77265
2020-08-30,Andorra,77265
2020-08-31,Andorra,77265
2020-09-01,Andorra,77265
2020-09-02,Andorra,77265
2020-09-03,Andorra,77265
2020-09-04,Andorra,77265
2020-09-05,Andorra,77265
2020-09-06,Andorra,77265
2020-09-07,Andorra,77265
2020-09-08,Andorra,77265
2020-09-09,Andorra,77265
2020-09-10,Andorra,77265
2020-09-11,Andorra,77265
2020-09-12,Andorra,77265
2020-09-13,Andorra,77265
2020-09-14,Andorra,77265
2020-09-15,Andorra,77265
2020-09-16,Andorra,77265
2020-09-17,Andorra,77265
2020-09-18,Andorra,77265
2020-09-19,Andorra,77265
2020-09-20,Andorra,77265
2020-09-21,Andorra,77265
2020-09-22,Andorra,77265
2020-09-23,Andorra,77265
2020-09-24,Andorra,77265
2020-09-25,Andorra,77265
2020-09-26,Andorra,77265
2020-09-27,Andorra,77265
2020-09-28,Andorra,77265
2020-09-29,Andorra,77265
2020-09-30,Andorra,77265
2020-10-01,Andorra,77265
2020-10-02,Andorra,77265
2020-10-03,Andorra,77265
2020-10-04,Andorra,77265
2020-10-05,Andorra,77265
2020-10-06,Andorra,77265
2020-10-07,Andorra,77265
2020-10-08,Andorra,77265
2020-10-09,Andorra,77265
2020-10-10,Andorra,77265
2020-10-11,Andorra,77265
2020-10-12,Andorra,77265
2020-10-13,Andorra,77265
2020-10-14,Andorra,77265
2020-10-15,Andorra,77265
2020-10-16,Andorra,77265
2020-10-17,Andorra,77265
2020-10-18,Andorra,77265
2020-10-19,Andorra,77265
2020-03-22,Angola,32866268
2020-03-23,Angola,32866268
2020-03-24,Angola,32866268
2020-03-25,Angola,32866268
2020-03-26,Angola,32866268
2020-03-27,Angola,32866268
2020-03-28,Angola,32866268
2020-03-29,Angola,32866268
2020-03-30,Angola,32866268
2020-03-31,Angola,32866268
2020-04-01,Angola,32866268
2020-04-02,Angola,32866268
2020-04-03,Angola,32866268
2020-04-04,Angola,32866268
2020-04-05,Angola,32866268
2020-04-06,Angola,32866268
2020-04-07,Angola,32866268
2020-04-08,Angola,32866268
2020-04-09,Angola,32866268
2020-04-10,Angola,32866268
2020-04-11,Angola,32866268
2020-04-12,Angola,32866268
2020-04-13,Angola,32866268
2020-04-14,Angola,32866268
2020-04-15,Angola,32866268
2020-04-16,Angola,32866268
2020-04-17,Angola,32866268
2020-04-18,Angola,32866268
2020-04-19,Angola,32866268
2020-04-20,Angola,32866268
2020-04-21,Angola,32866268
2020-04-22,Angola,32866268
2020-04-23,Angola,32866268
2020-04-24,Angola,32866268
2020-04-25,Angola,32866268
2020-04-26,Angola,32866268
2020-04-27,Angola,32866268
2020-04-28,Angola,32866268
2020-04-29,Angola,32866268
2020-04-30,Angola,32866268
2020-05-01,Angola,32866268
2020-05-02,Angola,32866268
2020-05-03,Angola,32866268
2020-05-04,Angola,32866268
2020-05-05,Angola,32866268
2020-05-06,Angola,32866268
2020-05-07,Angola,32866268
2020-05-08,Angola,32866268
2020-05-09,Angola,32866268
2020-05-10,Angola,32866268
2020-05-11,Angola,32866268
2020-05-12,Angola,32866268
2020-05-13,Angola,32866268
2020-05-14,Angola,32866268
2020-05-15,Angola,32866268
2020-05-16,Angola,32866268
2020-05-17,Angola,32866268
2020-05-18,Angola,32866268
2020-05-19,Angola,32866268
2020-05-20,Angola,32866268
2020-05-21,Angola,32866268
2020-05-22,Angola,32866268
2020-05-23,Angola,32866268
2020-05-24,Angola,32866268
2020-05-25,Angola,32866268
2020-05-26,Angola,32866268
2020-05-27,Angola,32866268
2020-05-28,Angola,32866268
2020-05-29,Angola,32866268
2020-05-30,Angola,32866268
2020-05-31,Angola,32866268
2020-06-01,Angola,32866268
2020-06-02,Angola,32866268
2020-06-03,Angola,32866268
2020-06-04,Angola,32866268
2020-06-05,Angola,32866268
2020-06-06,Angola,32866268
2020-06-07,Angola,32866268
2020-06-08,Angola,32866268
2020-06-09,Angola,32866268
2020-06-10,Angola,32866268
2020-06-11,Angola,32866268
2020-06-12,Angola,32866268
2020-06-13,Angola,32866268
2020-06-14,Angola,32866268
2020-06-15,Angola,32866268
2020-06-16,Angola,32866268
2020-06-17,Angola,32866268
2020-06-18,Angola,32866268
2020-06-19,Angola,32866268
2020-06-20,Angola,32866268
2020-06-21,Angola,32866268
2020-06-22,Angola,32866268
2020-06-23,Angola,32866268
2020-06-24,Angola,32866268
2020-06-25,Angola,32866268
2020-06-26,Angola,32866268
2020-06-27,Angola,32866268
2020-06-28,Angola,32866268
2020-06-29,Angola,32866268
2020-06-30,Angola,32866268
2020-07-01,Angola,32866268
2020-07-02,Angola,32866268
2020-07-03,Angola,32866268
2020-07-04,Angola,32866268
2020-07-05,Angola,32866268
2020-07-06,Angola,32866268
2020-07-07,Angola,32866268
2020-07-08,Angola,32866268
2020-07-09,Angola,32866268
2020-07-10,Angola,32866268
2020-07-11,Angola,32866268
2020-07-12,Angola,32866268
2020-07-13,Angola,32866268
2020-07-14,Angola,32866268
2020-07-15,Angola,32866268
2020-07-16,Angola,32866268
2020-07-17,Angola,32866268
2020-07-18,Angola,32866268
2020-07-19,Angola,32866268
2020-07-20,Angola,32866268
2020-07-21,Angola,32866268
2020-07-22,Angola,32866268
2020-07-23,Angola,32866268
2020-07-24,Angola,32866268
2020-07-25,Angola,32866268
2020-07-26,Angola,32866268
2020-07-27,Angola,32866268
2020-07-28,Angola,32866268
2020-07-29,Angola,32866268
2020-07-30,Angola,32866268
2020-07-31,Angola,32866268
2020-08-01,Angola,32866268
2020-08-02,Angola,32866268
2020-08-03,Angola,32866268
2020-08-04,Angola,32866268
2020-08-05,Angola,32866268
2020-08-06,Angola,32866268
2020-08-07,Angola,32866268
2020-08-08,Angola,32866268
2020-08-09,Angola,32866268
2020-08-10,Angola,32866268
2020-08-11,Angola,32866268
2020-08-12,Angola,32866268
2020-08-13,Angola,32866268
2020-08-14,Angola,32866268
2020-08-15,Angola,32866268
2020-08-16,Angola,32866268
2020-08-17,Angola,32866268
2020-08-18,Angola,32866268
2020-08-19,Angola,32866268
2020-08-20,Angola,32866268
2020-08-21,Angola,32866268
2020-08-22,Angola,32866268
2020-08-23,Angola,32866268
2020-08-24,Angola,32866268
2020-08-25,Angola,32866268
2020-08-26,Angola,32866268
2020-08-27,Angola,32866268
2020-08-28,Angola,32866268
2020-08-29,Angola,32866268
2020-08-30,Angola,32866268
2020-08-31,Angola,32866268
2020-09-01,Angola,32866268
2020-09-02,Angola,32866268
2020-09-03,Angola,32866268
2020-09-04,Angola,32866268
2020-09-05,Angola,32866268
2020-09-06,Angola,32866268
2020-09-07,Angola,32866268
2020-09-08,Angola,32866268
2020-09-09,Angola,32866268
2020-09-10,Angola,32866268
2020-09-11,Angola,32866268
2020-09-12,Angola,32866268
2020-09-13,Angola,32866268
2020-09-14,Angola,32866268
2020-09-15,Angola,32866268
2020-09-16,Angola,32866268
2020-09-17,Angola,32866268
2020-09-18,Angola,32866268
2020-09-19,Angola,32866268
2020-09-20,Angola,32866268
2020-09-21,Angola,32866268
2020-09-22,Angola,32866268
2020-09-23,Angola,32866268
2020-09-24,Angola,32866268
2020-09-25,Angola,32866268
2020-09-26,Angola,32866268
2020-09-27,Angola,32866268
2020-09-28,Angola,32866268
2020-09-29,Angola,32866268
2020-09-30,Angola,32866268
2020-10-01,Angola,32866268
2020-10-02,Angola,32866268
2020-10-03,Angola,32866268
2020-10-04,Angola,32866268
2020-10-05,Angola,32866268
2020-10-06,Angola,32866268
2020-10-07,Angola,32866268
2020-10-08,Angola,32866268
2020-10-09,Angola,32866268
2020-10-10,Angola,32866268
2020-10-11,Angola,32866268
2020-10-12,Angola,32866268
2020-10-13,Angola,32866268
2020-10-14,Angola,32866268
2020-10-15,Angola,32866268
2020-10-16,Angola,32866268
2020-10-17,Angola,32866268
2020-10-18,Angola,32866268
2020-10-19,Angola,32866268
2020-03-27,Anguilla,15002
2020-03-28,Anguilla,15002
2020-03-29,Anguilla,15002
2020-03-30,Anguilla,15002
2020-03-31,Anguilla,15002
2020-04-01,Anguilla,15002
2020-04-02,Anguilla,15002
2020-04-03,Anguilla,15002
2020-04-04,Anguilla,15002
2020-04-05,Anguilla,15002
2020-04-06,Anguilla,15002
2020-04-07,Anguilla,15002
2020-04-08,Anguilla,15002
2020-04-09,Anguilla,15002
2020-04-10,Anguilla,15002
2020-04-11,Anguilla,15002
2020-04-12,Anguilla,15002
2020-04-13,Anguilla,15002
2020-04-14,Anguilla,15002
2020-04-15,Anguilla,15002
2020-04-16,Anguilla,15002
2020-04-17,Anguilla,15002
2020-04-18,Anguilla,15002
2020-04-19,Anguilla,15002
2020-04-20,Anguilla,15002
2020-04-21,Anguilla,15002
2020-04-22,Anguilla,15002
2020-04-23,Anguilla,15002
2020-04-24,Anguilla,15002
2020-04-25,Anguilla,15002
2020-04-26,Anguilla,15002
2020-04-27,Anguilla,15002
2020-04-28,Anguilla,15002
2020-04-29,Anguilla,15002
2020-04-30,Anguilla,15002
2020-05-01,Anguilla,15002
2020-05-02,Anguilla,15002
2020-05-03,Anguilla,15002
2020-05-04,Anguilla,15002
2020-05-05,Anguilla,15002
2020-05-06,Anguilla,15002
2020-05-07,Anguilla,15002
2020-05-08,Anguilla,15002
2020-05-09,Anguilla,15002
2020-05-10,Anguilla,15002
2020-05-11,Anguilla,15002
2020-05-12,Anguilla,15002
2020-05-13,Anguilla,15002
2020-05-14,Anguilla,15002
2020-05-15,Anguilla,15002
2020-05-16,Anguilla,15002
2020-05-17,Anguilla,15002
2020-05-18,Anguilla,15002
2020-05-19,Anguilla,15002
2020-05-20,Anguilla,15002
2020-05-21,Anguilla,15002
2020-05-22,Anguilla,15002
2020-05-23,Anguilla,15002
2020-05-24,Anguilla,15002
2020-05-25,Anguilla,15002
2020-05-26,Anguilla,15002
2020-05-27,Anguilla,15002
2020-05-28,Anguilla,15002
2020-05-29,Anguilla,15002
2020-05-30,Anguilla,15002
2020-05-31,Anguilla,15002
2020-06-01,Anguilla,15002
2020-06-02,Anguilla,15002
2020-06-03,Anguilla,15002
2020-06-04,Anguilla,15002
2020-06-05,Anguilla,15002
2020-06-06,Anguilla,15002
2020-06-07,Anguilla,15002
2020-06-08,Anguilla,15002
2020-06-09,Anguilla,15002
2020-06-10,Anguilla,15002
2020-06-11,Anguilla,15002
2020-06-12,Anguilla,15002
2020-06-13,Anguilla,15002
2020-06-14,Anguilla,15002
2020-06-15,Anguilla,15002
2020-06-16,Anguilla,15002
2020-06-17,Anguilla,15002
2020-06-18,Anguilla,15002
2020-06-19,Anguilla,15002
2020-06-20,Anguilla,15002
2020-06-21,Anguilla,15002
2020-06-22,Anguilla,15002
2020-06-23,Anguilla,15002
2020-06-24,Anguilla,15002
2020-06-25,Anguilla,15002
2020-06-26,Anguilla,15002
2020-06-27,Anguilla,15002
2020-06-28,Anguilla,15002
2020-06-29,Anguilla,15002
2020-06-30,Anguilla,15002
2020-07-01,Anguilla,15002
2020-07-02,Anguilla,15002
2020-07-03,Anguilla,15002
2020-07-04,Anguilla,15002
2020-07-05,Anguilla,15002
2020-07-06,Anguilla,15002
2020-07-07,Anguilla,15002
2020-07-08,Anguilla,15002
2020-07-09,Anguilla,15002
2020-07-10,Anguilla,15002
2020-07-11,Anguilla,15002
2020-07-12,Anguilla,15002
2020-07-13,Anguilla,15002
2020-07-14,Anguilla,15002
2020-07-15,Anguilla,15002
2020-07-16,Anguilla,15002
2020-07-17,Anguilla,15002
2020-07-18,Anguilla,15002
2020-07-19,Anguilla,15002
2020-07-20,Anguilla,15002
2020-07-21,Anguilla,15002
2020-07-22,Anguilla,15002
2020-07-23,Anguilla,15002
2020-07-24,Anguilla,15002
2020-07-25,Anguilla,15002
2020-07-26,Anguilla,15002
2020-07-27,Anguilla,15002
2020-07-28,Anguilla,15002
2020-07-29,Anguilla,15002
2020-07-30,Anguilla,15002
2020-07-31,Anguilla,15002
2020-08-01,Anguilla,15002
2020-08-02,Anguilla,15002
2020-08-03,Anguilla,15002
2020-08-04,Anguilla,15002
2020-08-05,Anguilla,15002
2020-08-06,Anguilla,15002
2020-08-07,Anguilla,15002
2020-08-08,Anguilla,15002
2020-08-09,Anguilla,15002
2020-08-10,Anguilla,15002
2020-08-11,Anguilla,15002
2020-08-12,Anguilla,15002
2020-08-13,Anguilla,15002
2020-08-14,Anguilla,15002
2020-08-15,Anguilla,15002
2020-08-16,Anguilla,15002
2020-08-17,Anguilla,15002
2020-08-18,Anguilla,15002
2020-08-19,Anguilla,15002
2020-08-20,Anguilla,15002
2020-08-21,Anguilla,15002
2020-08-22,Anguilla,15002
2020-08-23,Anguilla,15002
2020-08-24,Anguilla,15002
2020-08-25,Anguilla,15002
2020-08-26,Anguilla,15002
2020-08-27,Anguilla,15002
2020-08-28,Anguilla,15002
2020-08-29,Anguilla,15002
2020-08-30,Anguilla,15002
2020-08-31,Anguilla,15002
2020-09-01,Anguilla,15002
2020-09-02,Anguilla,15002
2020-09-03,Anguilla,15002
2020-09-04,Anguilla,15002
2020-09-05,Anguilla,15002
2020-09-06,Anguilla,15002
2020-09-07,Anguilla,15002
2020-09-08,Anguilla,15002
2020-09-09,Anguilla,15002
2020-09-10,Anguilla,15002
2020-09-11,Anguilla,15002
2020-09-12,Anguilla,15002
2020-09-13,Anguilla,15002
2020-09-14,Anguilla,15002
2020-09-15,Anguilla,15002
2020-09-16,Anguilla,15002
2020-09-17,Anguilla,15002
2020-09-18,Anguilla,15002
2020-09-19,Anguilla,15002
2020-09-20,Anguilla,15002
2020-09-21,Anguilla,15002
2020-09-22,Anguilla,15002
2020-09-23,Anguilla,15002
2020-09-24,Anguilla,15002
2020-09-25,Anguilla,15002
2020-09-26,Anguilla,15002
2020-09-27,Anguilla,15002
2020-09-28,Anguilla,15002
2020-09-29,Anguilla,15002
2020-09-30,Anguilla,15002
2020-10-01,Anguilla,15002
2020-10-02,Anguilla,15002
2020-10-03,Anguilla,15002
2020-10-04,Anguilla,15002
2020-10-05,Anguilla,15002
2020-10-06,Anguilla,15002
2020-10-07,Anguilla,15002
2020-10-08,Anguilla,15002
2020-10-09,Anguilla,15002
2020-10-10,Anguilla,15002
2020-10-11,Anguilla,15002
2020-10-12,Anguilla,15002
2020-10-13,Anguilla,15002
2020-10-14,Anguilla,15002
2020-10-15,Anguilla,15002
2020-10-16,Anguilla,15002
2020-10-17,Anguilla,15002
2020-10-18,Anguilla,15002
2020-10-19,Anguilla,15002
2020-03-15,Antigua and Barbuda,97928
2020-03-21,Antigua and Barbuda,97928
2020-03-22,Antigua and Barbuda,97928
2020-03-23,Antigua and Barbuda,97928
2020-03-24,Antigua and Barbuda,97928
2020-03-25,Antigua and Barbuda,97928
2020-03-26,Antigua and Barbuda,97928
2020-03-27,Antigua and Barbuda,97928
2020-03-28,Antigua and Barbuda,97928
2020-03-29,Antigua and Barbuda,97928
2020-03-30,Antigua and Barbuda,97928
2020-03-31,Antigua and Barbuda,97928
2020-04-01,Antigua and Barbuda,97928
2020-04-02,Antigua and Barbuda,97928
2020-04-03,Antigua and Barbuda,97928
2020-04-04,Antigua and Barbuda,97928
2020-04-05,Antigua and Barbuda,97928
2020-04-06,Antigua and Barbuda,97928
2020-04-07,Antigua and Barbuda,97928
2020-04-08,Antigua and Barbuda,97928
2020-04-09,Antigua and Barbuda,97928
2020-04-10,Antigua and Barbuda,97928
2020-04-11,Antigua and Barbuda,97928
2020-04-12,Antigua and Barbuda,97928
2020-04-13,Antigua and Barbuda,97928
2020-04-14,Antigua and Barbuda,97928
2020-04-15,Antigua and Barbuda,97928
2020-04-16,Antigua and Barbuda,97928
2020-04-17,Antigua and Barbuda,97928
2020-04-18,Antigua and Barbuda,97928
2020-04-19,Antigua and Barbuda,97928
2020-04-20,Antigua and Barbuda,97928
2020-04-21,Antigua and Barbuda,97928
2020-04-22,Antigua and Barbuda,97928
2020-04-23,Antigua and Barbuda,97928
2020-04-24,Antigua and Barbuda,97928
2020-04-25,Antigua and Barbuda,97928
2020-04-26,Antigua and Barbuda,97928
2020-04-27,Antigua and Barbuda,97928
2020-04-28,Antigua and Barbuda,97928
2020-04-29,Antigua and Barbuda,97928
2020-04-30,Antigua and Barbuda,97928
2020-05-01,Antigua and Barbuda,97928
2020-05-02,Antigua and Barbuda,97928
2020-05-03,Antigua and Barbuda,97928
2020-05-04,Antigua and Barbuda,97928
2020-05-05,Antigua and Barbuda,97928
2020-05-06,Antigua and Barbuda,97928
2020-05-07,Antigua and Barbuda,97928
2020-05-08,Antigua and Barbuda,97928
2020-05-09,Antigua and Barbuda,97928
2020-05-10,Antigua and Barbuda,97928
2020-05-11,Antigua and Barbuda,97928
2020-05-12,Antigua and Barbuda,97928
2020-05-13,Antigua and Barbuda,97928
2020-05-14,Antigua and Barbuda,97928
2020-05-15,Antigua and Barbuda,97928
2020-05-16,Antigua and Barbuda,97928
2020-05-17,Antigua and Barbuda,97928
2020-05-18,Antigua and Barbuda,97928
2020-05-19,Antigua and Barbuda,97928
2020-05-20,Antigua and Barbuda,97928
2020-05-21,Antigua and Barbuda,97928
2020-05-22,Antigua and Barbuda,97928
2020-05-23,Antigua and Barbuda,97928
2020-05-24,Antigua and Barbuda,97928
2020-05-25,Antigua and Barbuda,97928
2020-05-26,Antigua and Barbuda,97928
2020-05-27,Antigua and Barbuda,97928
2020-05-28,Antigua and Barbuda,97928
2020-05-29,Antigua and Barbuda,97928
2020-05-30,Antigua and Barbuda,97928
2020-05-31,Antigua and Barbuda,97928
2020-06-01,Antigua and Barbuda,97928
2020-06-02,Antigua and Barbuda,97928
2020-06-03,Antigua and Barbuda,97928
2020-06-04,Antigua and Barbuda,97928
2020-06-05,Antigua and Barbuda,97928
2020-06-06,Antigua and Barbuda,97928
2020-06-07,Antigua and Barbuda,97928
2020-06-08,Antigua and Barbuda,97928
2020-06-09,Antigua and Barbuda,97928
2020-06-10,Antigua and Barbuda,97928
2020-06-11,Antigua and Barbuda,97928
2020-06-12,Antigua and Barbuda,97928
2020-06-13,Antigua and Barbuda,97928
2020-06-14,Antigua and Barbuda,97928
2020-06-15,Antigua and Barbuda,97928
2020-06-16,Antigua and Barbuda,97928
2020-06-17,Antigua and Barbuda,97928
2020-06-18,Antigua and Barbuda,97928
2020-06-19,Antigua and Barbuda,97928
2020-06-20,Antigua and Barbuda,97928
2020-06-21,Antigua and Barbuda,97928
2020-06-22,Antigua and Barbuda,97928
2020-06-23,Antigua and Barbuda,97928
2020-06-24,Antigua and Barbuda,97928
2020-06-25,Antigua and Barbuda,97928
2020-06-26,Antigua and Barbuda,97928
2020-06-27,Antigua and Barbuda,97928
2020-06-28,Antigua and Barbuda,97928
2020-06-29,Antigua and Barbuda,97928
2020-06-30,Antigua and Barbuda,97928
2020-07-01,Antigua and Barbuda,97928
2020-07-02,Antigua and Barbuda,97928
2020-07-03,Antigua and Barbuda,97928
2020-07-04,Antigua and Barbuda,97928
2020-07-05,Antigua and Barbuda,97928
2020-07-06,Antigua and Barbuda,97928
2020-07-07,Antigua and Barbuda,97928
2020-07-08,Antigua and Barbuda,97928
2020-07-09,Antigua and Barbuda,97928
2020-07-10,Antigua and Barbuda,97928
2020-07-11,Antigua and Barbuda,97928
2020-07-12,Antigua and Barbuda,97928
2020-07-13,Antigua and Barbuda,97928
2020-07-14,Antigua and Barbuda,97928
2020-07-15,Antigua and Barbuda,97928
2020-07-16,Antigua and Barbuda,97928
2020-07-17,Antigua and Barbuda,97928
2020-07-18,Antigua and Barbuda,97928
2020-07-19,Antigua and Barbuda,97928
